Date,Indian rupee (INR) per gram
03-01-2000,405.884528
04-01-2000,393.9543505
05-01-2000,392.3831435
06-01-2000,390.8106505
07-01-2000,394.6690616
10-01-2000,394.0144724
11-01-2000,394.9924981
12-01-2000,394.946844
13-01-2000,394.7549041
14-01-2000,396.4614657
17-01-2000,399.445055
18-01-2000,400.3967171
19-01-2000,402.849819
20-01-2000,403.5818915
21-01-2000,403.1009164
24-01-2000,402.6813491
25-01-2000,403.5253062
26-01-2000,400.5716171
27-01-2000,400.0231254
28-01-2000,402.0161502
31-01-2000,397.3841921
01-02-2000,396.713206
02-02-2000,400.1623381
03-02-2000,399.5932699
04-02-2000,411.7247111
07-02-2000,438.4345868
08-02-2000,415.4178674
09-02-2000,432.5866875
10-02-2000,432.8493591
11-02-2000,436.8524486
14-02-2000,432.4095369
15-02-2000,426.6359059
16-02-2000,424.0603096
17-02-2000,427.3744085
18-02-2000,425.6295875
21-02-2000,427.910683
22-02-2000,423.8265736
23-02-2000,423.347849
24-02-2000,418.9232633
25-02-2000,412.3053536
28-02-2000,410.1358212
29-02-2000,411.7369284
01-03-2000,410.3904551
02-03-2000,406.0938294
03-03-2000,404.1795739
06-03-2000,404.5528441
07-03-2000,405.907355
08-03-2000,407.9383177
09-03-2000,407.00466
10-03-2000,406.6870106
13-03-2000,407.2149259
14-03-2000,404.6689083
15-03-2000,405.1595287
16-03-2000,402.5681785
17-03-2000,397.5979946
20-03-2000,400.3269499
21-03-2000,399.3942568
22-03-2000,403.3140758
23-03-2000,399.1547337
24-03-2000,399.3174165
27-03-2000,398.3361757
28-03-2000,393.4299718
29-03-2000,392.0783544
30-03-2000,386.5609648
31-03-2000,387.9849214
03-04-2000,389.0989447
04-04-2000,388.3028922
05-04-2000,394.4719775
06-04-2000,391.7420576
07-04-2000,392.9316352
10-04-2000,395.7592934
11-04-2000,396.2277298
12-04-2000,393.2823999
13-04-2000,394.9561677
14-04-2000,395.7985173
17-04-2000,395.4024201
18-04-2000,394.4446494
19-04-2000,394.8044162
20-04-2000,392.8660477
21-04-2000,392.8660477
24-04-2000,392.7355157
25-04-2000,392.2670793
26-04-2000,387.7910523
27-04-2000,387.3666625
28-04-2000,386.0655218
01-05-2000,385.9552447
02-05-2000,386.5387808
03-05-2000,386.7712307
04-05-2000,392.9014135
05-05-2000,393.9312019
08-05-2000,389.9766601
09-05-2000,388.0154646
10-05-2000,393.1926993
11-05-2000,390.4762827
12-05-2000,390.6907282
15-05-2000,388.8732465
16-05-2000,390.1724581
17-05-2000,386.0944575
18-05-2000,385.6482051
19-05-2000,386.1870516
22-05-2000,387.3785583
23-05-2000,387.8119503
24-05-2000,388.4607524
25-05-2000,388.0077484
26-05-2000,387.0168624
29-05-2000,388.1726817
30-05-2000,391.3247409
31-05-2000,390.1753517
01-06-2000,390.4592428
02-06-2000,404.0641527
05-06-2000,406.7963232
06-06-2000,414.238578
07-06-2000,408.4961331
08-06-2000,411.1675387
09-06-2000,409.3162987
12-06-2000,409.7185045
13-06-2000,419.1367442
14-06-2000,412.6741227
15-06-2000,412.9409739
16-06-2000,416.9135201
19-06-2000,410.4640803
20-06-2000,410.8489248
21-06-2000,410.5640692
22-06-2000,412.9994882
23-06-2000,410.4811202
26-06-2000,407.7849586
27-06-2000,407.3576752
28-06-2000,413.59492
29-06-2000,416.1171461
30-06-2000,413.8563056
03-07-2000,413.1383794
04-07-2000,411.4176715
05-07-2000,411.9661632
06-07-2000,409.9442028
07-07-2000,406.5397602
10-07-2000,407.9711114
11-07-2000,406.2761241
12-07-2000,402.2141988
13-07-2000,403.6249735
14-07-2000,402.7443646
17-07-2000,406.0102374
18-07-2000,406.7490616
19-07-2000,401.92227
20-07-2000,403.3504062
21-07-2000,404.310749
24-07-2000,402.4440766
25-07-2000,403.7886208
26-07-2000,402.9735994
27-07-2000,403.6224015
28-07-2000,401.2326365
31-07-2000,400.5751537
01-08-2000,402.8765041
02-08-2000,404.527445
03-08-2000,401.7110396
04-08-2000,400.0893559
07-08-2000,400.1359745
08-08-2000,401.5917603
09-08-2000,398.9470399
10-08-2000,401.340663
11-08-2000,401.5078469
14-08-2000,404.9370455
15-08-2000,403.1137767
16-08-2000,405.9488295
17-08-2000,409.069381
18-08-2000,405.9768006
21-08-2000,403.2015482
22-08-2000,401.5277803
23-08-2000,402.0827022
24-08-2000,402.3247973
25-08-2000,403.5005501
28-08-2000,402.8186328
29-08-2000,403.3340093
30-08-2000,402.5009834
31-08-2000,407.6164887
01-09-2000,407.4383736
04-09-2000,406.6120994
05-09-2000,404.098554
06-09-2000,402.2103407
07-09-2000,399.9954757
08-09-2000,400.22246
11-09-2000,399.5562965
12-09-2000,402.6569145
13-09-2000,399.8668728
14-09-2000,401.1310401
15-09-2000,400.9005193
18-09-2000,403.7490754
19-09-2000,405.325748
20-09-2000,402.9967479
21-09-2000,400.3488125
22-09-2000,406.8715559
25-09-2000,403.7461818
26-09-2000,406.9930857
27-09-2000,409.2954007
28-09-2000,409.6214093
29-09-2000,405.0180654
02-10-2000,404.225871
03-10-2000,402.741471
04-10-2000,401.7447979
05-10-2000,400.5774043
06-10-2000,400.2671496
09-10-2000,400.071673
10-10-2000,401.6605629
11-10-2000,405.7469228
12-10-2000,407.7386616
13-10-2000,407.2374314
16-10-2000,404.4287422
17-10-2000,402.418999
18-10-2000,405.1428103
19-10-2000,402.6234778
20-10-2000,403.064586
23-10-2000,404.6727664
24-10-2000,403.3867365
25-10-2000,400.1118614
26-10-2000,399.5980925
27-10-2000,396.5035832
30-10-2000,397.123128
31-10-2000,398.2789474
01-11-2000,399.101685
02-11-2000,397.9966638
03-11-2000,396.5048692
06-11-2000,398.2490472
07-11-2000,398.2053222
08-11-2000,396.4662883
09-11-2000,397.5899569
10-11-2000,397.9114644
13-11-2000,398.1625617
14-11-2000,398.5731267
15-11-2000,397.7060211
16-11-2000,401.6341993
17-11-2000,398.8837029
20-11-2000,400.2070277
21-11-2000,400.4635906
22-11-2000,400.6349541
23-11-2000,399.9874381
24-11-2000,400.1266508
27-11-2000,404.140993
28-11-2000,406.9410015
29-11-2000,405.5080428
30-11-2000,405.3781537
01-12-2000,405.5723442
04-12-2000,407.5145708
05-12-2000,407.0683185
06-12-2000,408.2389272
07-12-2000,411.7504317
08-12-2000,410.361841
11-12-2000,406.940037
12-12-2000,407.1023983
13-12-2000,405.3296061
14-12-2000,404.9219346
15-12-2000,406.4571328
18-12-2000,406.2970221
19-12-2000,404.6910923
20-12-2000,409.1545804
21-12-2000,409.9769965
22-12-2000,409.7355444
25-12-2000,409.7355444
26-12-2000,409.6040479
27-12-2000,412.882138
28-12-2000,411.9815956
29-12-2000,411.8935025
01-01-2001,411.8935025
02-01-2001,406.9966223
03-01-2001,401.1522596
04-01-2001,401.3776363
05-01-2001,401.5708623
08-01-2001,402.6745975
09-01-2001,400.3050874
10-01-2001,399.1592348
11-01-2001,395.9682732
12-01-2001,394.7002478
15-01-2001,394.2314899
16-01-2001,395.2702805
17-01-2001,393.4267567
18-01-2001,395.2188393
19-01-2001,395.0169326
22-01-2001,396.7842592
23-01-2001,396.5170865
24-01-2001,393.9093394
25-01-2001,395.9425526
26-01-2001,393.8398938
29-01-2001,392.920704
30-01-2001,395.463828
31-01-2001,394.536922
01-02-2001,399.2785141
02-02-2001,397.9043912
05-02-2001,396.0264661
06-02-2001,391.7253392
07-02-2001,392.7769901
08-02-2001,392.3516358
09-02-2001,388.2395553
12-02-2001,390.3888327
13-02-2001,390.3685777
14-02-2001,390.0383895
15-02-2001,387.0332593
16-02-2001,385.1386158
19-02-2001,388.2221939
20-02-2001,383.7551691
21-02-2001,385.8755109
22-02-2001,387.4615072
23-02-2001,390.1705291
26-02-2001,394.5443167
27-02-2001,402.3614492
28-02-2001,399.1904211
01-03-2001,398.5808429
02-03-2001,393.7173995
05-03-2001,392.7673449
06-03-2001,391.4260158
07-03-2001,389.9255404
08-03-2001,394.3710241
09-03-2001,403.687346
12-03-2001,407.9595372
13-03-2001,403.8612815
14-03-2001,395.7727967
15-03-2001,392.921347
16-03-2001,391.1318364
19-03-2001,391.1578785
20-03-2001,392.6802164
21-03-2001,393.2930096
22-03-2001,392.0169465
23-03-2001,394.3575208
26-03-2001,393.3274109
27-03-2001,392.7663804
28-03-2001,389.9261834
29-03-2001,389.993057
30-03-2001,386.2995792
02-04-2001,383.7998587
03-04-2001,385.3874625
04-04-2001,388.5890339
05-04-2001,386.5670734
06-04-2001,387.4489684
09-04-2001,387.6862409
10-04-2001,384.1560889
11-04-2001,386.8381042
12-04-2001,390.2901299
13-04-2001,390.2901299
16-04-2001,391.9989421
17-04-2001,392.791458
18-04-2001,389.9789107
19-04-2001,396.3396144
20-04-2001,397.0877622
23-04-2001,395.0378306
24-04-2001,396.7916539
25-04-2001,396.9424409
26-04-2001,397.0269973
27-04-2001,398.5737697
30-04-2001,396.2036167
01-05-2001,397.4835379
02-05-2001,397.3105669
03-05-2001,401.0966388
04-05-2001,401.2692883
07-05-2001,401.1834458
08-05-2001,399.0341684
09-05-2001,403.279996
10-05-2001,404.3432212
11-05-2001,405.3894065
14-05-2001,404.6798395
15-05-2001,402.8122027
16-05-2001,408.8735829
17-05-2001,413.508756
18-05-2001,411.9118285
21-05-2001,439.9630333
22-05-2001,429.4201605
23-05-2001,427.8180888
24-05-2001,431.9237391
25-05-2001,417.126358
28-05-2001,417.2594621
29-05-2001,416.3270905
30-05-2001,409.1989485
31-05-2001,404.3011037
01-06-2001,401.0419825
04-06-2001,402.8327791
05-06-2001,401.4097871
06-06-2001,401.0223706
07-06-2001,401.8428576
08-06-2001,403.0732667
11-06-2001,405.5536968
12-06-2001,408.101965
13-06-2001,411.2890685
14-06-2001,411.4003101
15-06-2001,411.3173612
18-06-2001,410.752794
19-06-2001,412.690841
20-06-2001,409.9104445
21-06-2001,410.3869185
22-06-2001,412.8914617
25-06-2001,412.4625707
26-06-2001,414.2135004
27-06-2001,415.1574463
28-06-2001,407.3239169
29-06-2001,409.2474961
02-07-2001,406.6211016
03-07-2001,406.7622434
04-07-2001,405.3125662
05-07-2001,403.5146965
06-07-2001,401.6110508
09-07-2001,403.2973574
10-07-2001,405.3434309
11-07-2001,405.5807034
12-07-2001,403.6857384
13-07-2001,403.8474567
16-07-2001,406.6423211
17-07-2001,405.3125662
18-07-2001,407.0104471
19-07-2001,409.4018197
20-07-2001,408.5800466
23-07-2001,407.0651034
24-07-2001,407.1409792
25-07-2001,406.7831414
26-07-2001,405.1183757
27-07-2001,403.3732332
30-07-2001,403.6002175
31-07-2001,402.9086549
01-08-2001,404.9338304
02-08-2001,404.3181436
03-08-2001,405.7771445
06-08-2001,404.7068461
07-08-2001,403.6564813
08-08-2001,403.751969
09-08-2001,409.1214652
10-08-2001,417.8211357
13-08-2001,417.5179541
14-08-2001,415.8297184
15-08-2001,417.0508038
16-08-2001,417.8838296
17-08-2001,420.3208562
20-08-2001,419.1978306
21-08-2001,418.6673433
22-08-2001,417.985426
23-08-2001,416.3817468
24-08-2001,413.2763061
27-08-2001,413.4515277
28-08-2001,410.7994126
29-08-2001,413.2640889
30-08-2001,412.6062846
31-08-2001,413.7550308
03-09-2001,414.258833
04-09-2001,412.9564062
05-09-2001,411.2652769
06-09-2001,412.5773489
07-09-2001,415.7197629
10-09-2001,413.139987
11-09-2001,437.4645988
12-09-2001,425.5395654
13-09-2001,428.3469686
14-09-2001,439.1422248
17-09-2001,451.1395974
18-09-2001,446.3330607
19-09-2001,444.7448139
20-09-2001,445.0380287
21-09-2001,451.6784439
24-09-2001,443.9265774
25-09-2001,443.1556025
26-09-2001,448.4640122
27-09-2001,445.9247463
28-09-2001,450.908755
01-10-2001,448.2772164
02-10-2001,449.896971
03-10-2001,446.8529383
04-10-2001,447.9849661
05-10-2001,449.3902752
08-10-2001,451.6128563
09-10-2001,448.6572382
10-10-2001,443.5092607
11-10-2001,435.3233591
12-10-2001,435.0645456
15-10-2001,435.1420289
16-10-2001,433.8032718
17-10-2001,434.5748897
18-10-2001,433.9203005
19-10-2001,431.0633852
22-10-2001,425.778767
23-10-2001,425.8324587
24-10-2001,425.4270378
25-10-2001,427.1020917
26-10-2001,427.5946411
29-10-2001,429.676402
30-10-2001,432.5429625
31-10-2001,430.0872885
01-11-2001,433.0316539
02-11-2001,431.8613667
05-11-2001,429.1369124
06-11-2001,430.3959357
07-11-2001,432.4783395
08-11-2001,432.2085948
09-11-2001,427.7078118
12-11-2001,432.0160118
13-11-2001,427.2380893
14-11-2001,429.9419671
15-11-2001,424.9071602
16-11-2001,423.4417292
19-11-2001,421.7891808
20-11-2001,421.0506782
21-11-2001,420.8188713
22-11-2001,421.1368422
23-11-2001,421.8962428
26-11-2001,420.6857672
27-11-2001,421.5023962
28-11-2001,423.3754987
29-11-2001,423.7275493
30-11-2001,424.5412847
03-12-2001,425.9398422
04-12-2001,425.7916273
05-12-2001,423.4172946
06-12-2001,422.3711093
07-12-2001,421.3262101
10-12-2001,419.0975203
11-12-2001,418.3181862
12-12-2001,420.2282621
13-12-2001,421.9309656
14-12-2001,426.2616712
17-12-2001,426.9371584
18-12-2001,428.6276446
19-12-2001,427.782723
20-12-2001,424.1342563
21-12-2001,426.4635779
24-12-2001,427.3557611
25-12-2001,427.3557611
26-12-2001,428.4263809
27-12-2001,429.9850491
28-12-2001,428.838232
31-12-2001,428.6604384
01-01-2002,428.6604384
02-01-2002,431.528285
03-01-2002,432.3153352
04-01-2002,430.8663011
07-01-2002,432.005402
08-01-2002,432.1844817
09-01-2002,436.2435135
10-01-2002,445.9967639
11-01-2002,444.5625191
14-01-2002,444.7592817
15-01-2002,440.9632431
16-01-2002,441.4921228
17-01-2002,442.296213
18-01-2002,439.0473801
21-01-2002,437.6517162
22-01-2002,437.8989554
23-01-2002,435.2490909
24-01-2002,433.5640702
25-01-2002,433.5229173
28-01-2002,433.5881833
29-01-2002,432.260036
30-01-2002,438.7650965
31-01-2002,440.2838978
01-02-2002,442.7794387
04-02-2002,448.9774597
05-02-2002,456.5550691
06-02-2002,468.5543707
07-02-2002,468.6505015
08-02-2002,475.9654393
11-02-2002,466.1993286
12-02-2002,467.4233075
13-02-2002,465.1730767
14-02-2002,467.7721431
15-02-2002,469.1015765
18-02-2002,464.9994627
19-02-2002,463.4796969
20-02-2002,455.0700261
21-02-2002,456.8675744
22-02-2002,458.747107
25-02-2002,457.7751899
26-02-2002,460.6411075
27-02-2002,465.7469676
28-02-2002,465.076303
01-03-2002,462.6148418
04-03-2002,465.3643737
05-03-2002,465.9903487
06-03-2002,457.9160102
07-03-2002,455.7242938
08-03-2002,453.1988527
11-03-2002,456.0374421
12-03-2002,459.9845892
13-03-2002,458.9027166
14-03-2002,456.1310008
15-03-2002,454.3475989
18-03-2002,457.1804011
19-03-2002,459.0126722
20-03-2002,457.0550132
21-03-2002,458.6532268
22-03-2002,461.1924928
25-03-2002,466.5996054
26-03-2002,463.9011932
27-03-2002,468.9257119
28-03-2002,472.6895998
29-03-2002,472.6895998
01-04-2002,472.6895998
02-04-2002,476.9627555
03-04-2002,477.156303
04-04-2002,474.0331795
05-04-2002,472.3526599
08-04-2002,471.9723166
09-04-2002,469.3195585
10-04-2002,468.1238722
11-04-2002,473.5010846
12-04-2002,472.1047777
15-04-2002,471.9048
16-04-2002,468.2097147
17-04-2002,473.0840894
18-04-2002,478.1375438
19-04-2002,474.1900751
22-04-2002,477.4684867
23-04-2002,476.4801728
24-04-2002,478.7435853
25-04-2002,483.5436918
26-04-2002,482.4216308
29-04-2002,487.4988767
30-04-2002,484.8403314
01-05-2002,485.0763179
02-05-2002,483.8963855
03-05-2002,488.5794632
06-05-2002,488.2801398
07-05-2002,490.9187516
08-05-2002,488.3589091
09-05-2002,485.962071
10-05-2002,489.881247
13-05-2002,489.3514027
14-05-2002,485.5515059
15-05-2002,485.5920159
16-05-2002,488.5270575
17-05-2002,489.214762
20-05-2002,490.8329091
21-05-2002,496.1564297
22-05-2002,499.1470921
23-05-2002,499.8373687
24-05-2002,505.3103903
27-05-2002,503.6877421
28-05-2002,504.1298148
29-05-2002,514.8093283
30-05-2002,513.3664028
31-05-2002,514.6260691
03-06-2002,514.7308805
04-06-2002,514.7308805
05-06-2002,507.2744794
06-06-2002,510.3741328
07-06-2002,514.2061803
10-06-2002,507.7509534
11-06-2002,498.5728798
12-06-2002,503.2157691
13-06-2002,502.0519121
14-06-2002,507.2246457
17-06-2002,500.3508161
18-06-2002,500.9099176
19-06-2002,504.0134291
20-06-2002,506.6854777
21-06-2002,507.3397454
24-06-2002,512.7365697
25-06-2002,505.5605231
26-06-2002,504.7043487
27-06-2002,500.7977115
28-06-2002,500.3270245
01-07-2002,489.7712914
02-07-2002,493.5602569
03-07-2002,487.5101294
04-07-2002,487.4175353
05-07-2002,488.5158048
08-07-2002,488.9434097
09-07-2002,492.035347
10-07-2002,493.6033389
11-07-2002,492.5844817
12-07-2002,496.3792344
15-07-2002,500.497102
16-07-2002,499.1155844
17-07-2002,495.6188692
18-07-2002,497.8681354
19-07-2002,505.577563
22-07-2002,505.3698691
23-07-2002,500.2591865
24-07-2002,486.9365601
25-07-2002,484.1204762
26-07-2002,477.0804272
29-07-2002,474.5170482
30-07-2002,478.0790294
31-07-2002,476.4152283
01-08-2002,472.5648549
02-08-2002,476.9425005
05-08-2002,483.8008978
06-08-2002,478.5288184
07-08-2002,488.3225788
08-08-2002,488.0435103
09-08-2002,489.193864
12-08-2002,494.750156
13-08-2002,490.0175661
14-08-2002,493.0082286
15-08-2002,488.3225788
16-08-2002,490.4403485
19-08-2002,484.1404097
20-08-2002,480.6639494
21-08-2002,478.1050715
22-08-2002,476.2136431
23-08-2002,477.0711035
26-08-2002,477.0711035
27-08-2002,483.9664741
28-08-2002,484.6014514
29-08-2002,486.5603964
30-08-2002,487.450329
02-09-2002,486.0035454
03-09-2002,488.3399402
04-09-2002,487.3599854
05-09-2002,494.9546348
06-09-2002,498.733955
09-09-2002,502.8778648
10-09-2002,497.3913399
11-09-2002,491.2524763
12-09-2002,496.4686134
13-09-2002,496.2882477
16-09-2002,490.5117231
17-09-2002,491.5704472
18-09-2002,495.7227161
19-09-2002,501.3484538
20-09-2002,501.6329879
23-09-2002,501.7371563
24-09-2002,507.4390912
25-09-2002,505.7553566
26-09-2002,497.1225596
27-09-2002,497.5138342
30-09-2002,503.187798
01-10-2002,500.0531002
02-10-2002,500.7523789
03-10-2002,500.4932439
04-10-2002,497.6964504
07-10-2002,500.0531002
08-10-2002,495.7793014
09-10-2002,495.8095231
10-10-2002,495.5989357
11-10-2002,492.1321207
14-10-2002,493.5300352
15-10-2002,491.1225873
16-10-2002,488.2875345
17-10-2002,483.2572287
18-10-2002,486.568434
21-10-2002,485.7318716
22-10-2002,485.7546987
23-10-2002,484.9046329
24-10-2002,484.8123603
25-10-2002,486.6555626
28-10-2002,489.6176109
29-10-2002,493.1075744
30-10-2002,492.4391604
31-10-2002,492.5153576
01-11-2002,496.7917284
04-11-2002,493.2191375
05-11-2002,494.5926174
06-11-2002,492.8307565
07-11-2002,495.6545565
08-11-2002,498.9410058
11-11-2002,497.2871714
12-11-2002,499.1223361
13-11-2002,502.8209579
14-11-2002,494.1328617
15-11-2002,494.2929724
18-11-2002,493.7509108
19-11-2002,495.2224505
20-11-2002,494.1106777
21-11-2002,491.842764
22-11-2002,492.0224867
25-11-2002,491.7373096
26-11-2002,491.9167107
27-11-2002,492.7654904
28-11-2002,492.8883063
29-11-2002,495.5491021
02-12-2002,491.1039399
03-12-2002,495.7365409
04-12-2002,498.9400413
05-12-2002,500.2598295
06-12-2002,505.0129958
09-12-2002,503.6916002
10-12-2002,500.5929112
11-12-2002,501.9580319
12-12-2002,505.4959001
13-12-2002,514.2650162
16-12-2002,515.289339
17-12-2002,524.3558495
18-12-2002,522.7004076
19-12-2002,533.0818836
20-12-2002,526.9494502
23-12-2002,531.0168412
24-12-2002,530.6850455
25-12-2002,530.6850455
26-12-2002,530.7959655
27-12-2002,538.6028098
30-12-2002,534.8067712
31-12-2002,535.2533451
01-01-2003,535.2533451
02-01-2003,530.5641587
03-01-2003,531.4232266
06-01-2003,542.3808441
07-01-2003,538.3648943
08-01-2003,539.4374432
09-01-2003,542.8164867
10-01-2003,544.1947892
13-01-2003,543.047329
14-01-2003,543.7810091
15-01-2003,540.7729852
16-01-2003,542.6621631
17-01-2003,549.9021897
20-01-2003,548.2448187
21-01-2003,545.0866509
22-01-2003,551.8669218
23-01-2003,561.2935207
24-01-2003,563.0592397
27-01-2003,567.2606993
28-01-2003,566.988061
29-01-2003,568.2265077
30-01-2003,564.9294487
31-01-2003,564.8175641
03-02-2003,567.2558767
04-02-2003,578.3205561
05-02-2003,586.5681871
06-02-2003,576.9271428
07-02-2003,572.0527681
10-02-2003,568.3142793
11-02-2003,558.5780687
12-02-2003,548.365384
13-02-2003,542.4113873
14-02-2003,545.2107528
17-02-2003,533.0484469
18-02-2003,527.7082078
19-02-2003,530.7335931
20-02-2003,539.1332971
21-02-2003,540.2836509
24-02-2003,545.1879257
25-02-2003,548.5955834
26-02-2003,539.6702146
27-02-2003,538.3349941
28-02-2003,532.4549441
03-03-2003,529.4112329
04-03-2003,541.4594037
05-03-2003,542.0175406
06-03-2003,543.0521516
07-03-2003,537.3431436
10-03-2003,543.0113202
11-03-2003,534.3145433
12-03-2003,530.4416643
13-03-2003,512.4481775
14-03-2003,513.5207264
17-03-2003,522.1326254
18-03-2003,519.1442135
19-03-2003,514.4395947
20-03-2003,515.4111903
21-03-2003,510.9161944
24-03-2003,504.7750803
25-03-2003,508.0380596
26-03-2003,504.8413109
27-03-2003,508.5904094
28-03-2003,505.7463544
31-03-2003,510.9386999
01-04-2003,510.0683792
02-04-2003,501.3053718
03-04-2003,493.3011219
04-04-2003,493.4531949
07-04-2003,487.7155727
08-04-2003,492.9477852
09-04-2003,490.3911578
10-04-2003,494.5157771
11-04-2003,494.2460323
14-04-2003,496.2059418
15-04-2003,495.3086145
16-04-2003,493.7020417
17-04-2003,497.8568827
18-04-2003,497.8568827
21-04-2003,497.8781022
22-04-2003,509.7230802
23-04-2003,507.2876612
24-04-2003,507.8429046
25-04-2003,507.3725391
28-04-2003,506.6501119
29-04-2003,504.7368209
30-04-2003,512.5928559
01-05-2003,519.2020848
02-05-2003,518.1915869
05-05-2003,517.2614658
06-05-2003,520.610609
07-05-2003,519.4052775
08-05-2003,526.3000051
09-05-2003,527.7194606
12-05-2003,532.4041459
13-05-2003,531.2865859
14-05-2003,535.8918589
15-05-2003,536.5544858
16-05-2003,537.9189635
19-05-2003,541.7870198
20-05-2003,552.3324646
21-05-2003,554.0030174
22-05-2003,557.0708417
23-05-2003,558.3083239
26-05-2003,558.528878
27-05-2003,559.6644424
28-05-2003,542.5415978
29-05-2003,549.2582103
30-05-2003,546.3382795
02-06-2003,552.3408238
03-06-2003,550.9593063
04-06-2003,548.8733658
05-06-2003,552.8934952
06-06-2003,547.1234007
09-06-2003,546.8163611
10-06-2003,532.4546226
11-06-2003,531.657284
12-06-2003,528.6556904
13-06-2003,530.1963541
16-06-2003,537.5045403
17-06-2003,543.3643354
18-06-2003,538.8706256
19-06-2003,535.380019
20-06-2003,535.7889765
23-06-2003,532.4404762
24-06-2003,521.5326924
25-06-2003,521.4198433
26-06-2003,514.5010027
27-06-2003,515.4150484
30-06-2003,516.9396368
01-07-2003,522.8203298
02-07-2003,524.591836
03-07-2003,521.232726
04-07-2003,523.2765489
07-07-2003,518.584469
08-07-2003,516.4998146
09-07-2003,511.5199854
10-07-2003,509.9635678
11-07-2003,509.497382
14-07-2003,514.3765793
15-07-2003,516.494349
16-07-2003,509.7494438
17-07-2003,508.9575709
18-07-2003,511.9276569
21-07-2003,520.1026272
22-07-2003,522.6219597
23-07-2003,526.4768343
24-07-2003,530.2606556
25-07-2003,538.136624
28-07-2003,542.2850348
29-07-2003,538.9657918
30-07-2003,530.4918195
31-07-2003,526.271391
01-08-2003,522.914853
04-08-2003,515.4378754
05-08-2003,516.4367991
06-08-2003,521.0941563
07-08-2003,519.2017633
08-08-2003,523.0135558
11-08-2003,530.5818416
12-08-2003,531.1747013
13-08-2003,529.2665545
14-08-2003,536.5126898
15-08-2003,537.5479438
18-08-2003,530.9329277
19-08-2003,530.6901896
20-08-2003,535.7249965
21-08-2003,535.4276021
22-08-2003,528.8373421
25-08-2003,529.2411554
26-08-2003,531.6489249
27-08-2003,547.3236998
28-08-2003,545.3043114
29-08-2003,553.555479
01-09-2003,554.392363
02-09-2003,551.1155589
03-09-2003,545.8971712
04-09-2003,547.2420369
05-09-2003,554.1518754
08-09-2003,551.6733743
09-09-2003,562.8647277
10-09-2003,558.4520377
11-09-2003,552.8327303
12-09-2003,556.3667403
15-09-2003,549.8600722
16-09-2003,552.2019326
17-09-2003,552.9195373
18-09-2003,559.2979239
19-09-2003,560.7704281
22-09-2003,566.9687705
23-09-2003,565.8303126
24-09-2003,566.5427731
25-09-2003,576.1863896
26-09-2003,564.3269437
29-09-2003,562.4226549
30-09-2003,570.8326472
01-10-2003,561.6227444
02-10-2003,559.1046979
03-10-2003,560.6209271
06-10-2003,542.442895
07-10-2003,548.0043311
08-10-2003,547.610806
09-10-2003,539.0371664
10-10-2003,543.0659765
13-10-2003,540.5521096
14-10-2003,548.8994079
15-10-2003,548.6592419
16-10-2003,543.9504435
17-10-2003,539.7258354
20-10-2003,544.533015
21-10-2003,551.0036743
22-10-2003,560.4228785
23-10-2003,560.12034
24-10-2003,565.6454458
27-10-2003,563.3604922
28-10-2003,559.8509167
29-10-2003,561.6172787
30-10-2003,562.9097388
31-10-2003,562.7939961
03-11-2003,558.2996432
04-11-2003,550.5056592
05-11-2003,551.5007248
06-11-2003,553.8679843
07-11-2003,551.5479864
10-11-2003,558.4787229
11-11-2003,564.6780298
12-11-2003,567.9458317
13-11-2003,576.5709125
14-11-2003,579.2956883
17-11-2003,575.927576
18-11-2003,577.8662661
19-11-2003,579.6364862
20-11-2003,579.7840581
21-11-2003,581.739788
24-11-2003,577.8299357
25-11-2003,578.4276181
26-11-2003,584.130196
27-11-2003,583.5093651
28-11-2003,586.1875223
01-12-2003,588.0185073
02-12-2003,588.9248369
03-12-2003,589.3913442
04-12-2003,589.6633395
05-12-2003,589.8832506
08-12-2003,594.2052755
09-12-2003,596.7429339
10-12-2003,599.9699043
11-12-2003,591.5955994
12-12-2003,595.8568593
15-12-2003,596.5734995
16-12-2003,597.2399844
17-12-2003,597.3435098
18-12-2003,596.1150298
19-12-2003,599.5381198
22-12-2003,600.8919877
23-12-2003,598.3459701
24-12-2003,599.3326765
25-12-2003,599.3326765
26-12-2003,599.6619002
29-12-2003,604.4198892
30-12-2003,609.5839421
31-12-2003,610.5880099
01-01-2004,610.5880099
02-01-2004,609.1875234
05-01-2004,617.1715183
06-01-2004,622.4063028
07-01-2004,617.4351544
08-01-2004,615.8636259
09-01-2004,618.4842332
12-01-2004,621.123488
13-01-2004,621.0099959
14-01-2004,612.4553253
15-01-2004,602.36835
16-01-2004,595.9870698
19-01-2004,593.7522715
20-01-2004,597.1618581
21-01-2004,594.8196762
22-01-2004,597.0303616
23-01-2004,596.0735554
26-01-2004,594.5139226
27-01-2004,590.9381166
28-01-2004,598.7243844
29-01-2004,590.9381166
30-01-2004,582.1432799
02-02-2004,579.9120181
03-02-2004,584.3603954
04-02-2004,580.8373166
05-02-2004,581.0167177
06-02-2004,588.1763675
09-02-2004,589.9321197
10-02-2004,593.1192233
11-02-2004,589.576211
12-02-2004,598.3411475
13-02-2004,604.4028493
16-02-2004,598.6851605
17-02-2004,602.8232831
18-02-2004,603.356664
19-02-2004,596.0536219
20-02-2004,588.9148701
23-02-2004,581.6504089
24-02-2004,584.9432884
25-02-2004,581.6488014
